LG_ID,NAME,AUDIT_YEAR,CM_FUND_TYPE_ID,DESCRIPTION,REV_TOTAL,REV_CHARGES,REV_IMPACT_FEE,REV_INTGOVT,REV_TRANSFER_IN,REV_INTEREST,REV_OTHER,EXP_TOTAL,EXP_OPERATING,EXP_CAPITAL_OUTLAY,EXP_PRINCIPAL,EXP_INTEREST,EXP_TRANSFER_OUT,GO_DEBT,REVENUE_DEBT,OTHER_DEBT,ASSETS,LIABILITIES,DEPRECIATION
61002,"Akron, Town of",2007,2,Water,287157,281220,3475,0,0,2462,0,303152,283647,0,9083,10422,0,0,0,271876,113656,29671,47052
61002,"Akron, Town of",2007,3,Sewer,761961,256557,1000,490592,0,4694,9118,834034,180443,576720,18021,58850,0,0,0,1823366,142299,37389,70503
61002,"Akron, Town of",2007,7,Airport,109205,5089,0,0,97227,0,6889,109205,36597,72608,0,0,0,0,0,0,0,0,0
61002,"Akron, Town of",2008,2,Water,270732,269786,0,0,0,946,0,279372,256602,0,9425,13345,0,0,0,262451,108368,31722,46678
61002,"Akron, Town of",2008,3,Sewer,257635,251221,0,0,0,2930,3484,305571,207237,0,18818,79516,0,0,0,1804548,94885,38053,88543
61002,"Akron, Town of",2008,4,Gas,189171,1278,0,0,185544,,2349,189171,39225,149946,0,0,0,0,0,0,0,0,0
61002,"Akron, Town of",2009,7,Airport,188961,604,0,0,186469,1888,0,188961,33731,155230,0,0,0,0,0,0,0,0,0
61002,"Akron, Town of",2009,2,Water,274319,273492,0,0,0,827,0,248718,232498,0,9777,6443,0,0,0,246674,130508,36573,46578
61002,"Akron, Town of",2009,3,Sewer,268265,263923,0,0,0,1265,3077,249714,143112,8270,19650,78682,0,0,0,1784898,121561,114491,86422
02003,"Alamosa, City of",1975,2,Water,129600,115400,14200,0,0,0,0,165700,102500,63200,0,0,0,0,0,0,0,0,0
02003,"Alamosa, City of",1975,3,Sewer,44400,35100,9300,0,0,0,0,62800,52300,10500,0,0,0,0,0,0,0,0,0
02003,"Alamosa, City of",1975,7,Airport,4900,0,0,0,4900,0,0,24300,24300,0,0,0,0,0,0,0,0,0,0
02003,"Alamosa, City of",1976,2,Water,132700,122200,10500,0,0,0,0,115400,108700,6700,0,0,0,0,0,0,0,0,0
02003,"Alamosa, City of",1976,3,Sewer,42800,35700,7100,0,0,0,0,54700,49200,5500,0,0,0,0,0,0,0,0,0
02003,"Alamosa, City of",1977,2,Water,144900,127300,15100,0,2400,0,0,146400,108800,37600,0,0,0,0,0,0,0,0,0
02003,"Alamosa, City of",1977,3,Sewer,44200,36000,8200,0,0,0,0,54700,50300,3600,0,0,800,0,0,0,0,0,0
02003,"Alamosa, City of",1978,2,Water,154300,135200,8200,0,10800,0,0,128200,108900,19300,0,0,0,0,0,0,0,0,0
02003,"Alamosa, City of",1978,3,Sewer,40700,34800,4200,0,1600,0,0,42800,42800,0,0,0,0,0,0,0,0,0,0
02003,"Alamosa, City of",1979,2,Water,270100,246700,21600,1800,0,0,0,315100,171400,110200,0,0,33500,0,0,0,0,0,0
02003,"Alamosa, City of",1979,3,Sewer,77100,69500,7500,0,0,0,0,55100,48700,5300,0,0,1100,0,0,0,0,0,0
02003,"Alamosa, City of",1980,2,Water,455500,253800,31300,0,170100,0,300,312000,119100,192900,0,0,0,180000,0,0,0,0,0
02003,"Alamosa, City of",1980,3,Sewer,164400,71400,21800,0,71200,0,100,126600,54600,72000,0,0,0,0,0,0,0,0,0
02003,"Alamosa, City of",1981,2,Water,992000,268000,9600,644700,0,0,69700,1037600,159200,805300,10000,63100,0,170000,0,740000,0,0,0
02003,"Alamosa, City of",1981,3,Sewer,90100,83000,7100,0,0,0,0,146100,57000,89100,0,0,0,0,0,0,0,0,0
02003,"Alamosa, City of",1982,1,Water and Sewer,627200,353800,28800,198500,12200,0,33900,993100,237300,616500,42100,97200,0,505000,0,61979,0,0,0
02003,"Alamosa, City of",1983,1,Water and Sewer,1048400,405700,41000,434600,139600,0,27500,1262300,370000,759600,86700,46000,0,1058000,0,136129,0,0,0
02003,"Alamosa, City of",1984,1,Water and Sewer,588700,455800,28800,0,43700,0,60300,1069100,254300,642600,80400,91800,0,1010000,0,103707,0,0,0
02003,"Alamosa, City of",1985,1,Water and Sewer,519443,467301,50350,0,0,0,1792,465661,255432,58302,75000,76927,0,935000,0,0,0,0,0
02003,"Alamosa, City of",1985,9,Internal Service,110787,108337,0,0,0,0,2450,89737,89737,0,0,0,0,0,0,0,0,0,0
02003,"Alamosa, City of",1986,1,Water and Sewer,702854,640771,33768,0,0,0,28315,651518,359668,56485,85000,75365,75000,850000,0,0,0,0,0
02003,"Alamosa, City of",1986,9,Internal Service,115790,113013,0,0,0,0,2777,118738,118738,0,0,0,0,0,0,0,0,0,0
02003,"Alamosa, City of",1987,1,Water and Sewer,766011,705394,55766,0,0,0,4851,596734,258722,183969,90000,64043,0,760000,0,0,0,0,0
02003,"Alamosa, City of",1987,9,Internal Service,121957,121957,0,0,0,0,0,128860,128860,0,0,0,0,0,0,0,0,0,0
02003,"Alamosa, City of",1988,1,Water and Sewer,797143,729149,33000,0,0,0,34994,596018,242502,120840,95000,57178,80498,665000,0,0,0,0,109394
02003,"Alamosa, City of",1988,9,Internal Service,127167,123879,0,0,0,0,3288,140346,140346,0,0,0,0,0,0,0,0,0,0
02003,"Alamosa, City of",1989,1,Water and Sewer,887946,769186,27000,5473,34753,0,51534,608669,260358,192405,105000,50906,0,560000,0,0,0,0,111852
02003,"Alamosa, City of",1989,9,Internal Service,159878,156688,0,0,0,0,3190,136749,136749,0,0,0,0,0,0,0,0,0,0
02003,"Alamosa, City of",1990,1,Water and Sewer,1273608,741077,59750,26479,366458,0,79844,798706,242419,221963,110000,45398,178926,450000,0,0,0,0,142449
02003,"Alamosa, City of",1990,9,Internal Service,160223,160223,0,0,0,0,0,172777,172777,0,0,0,0,0,0,0,0,0,0
02003,"Alamosa, City of",1991,1,Water and Sewer,1419477,912084,24726,28807,319067,0,134793,740544,263932,247237,90000,33875,105500,360000,0,0,0,0,104676
02003,"Alamosa, City of",1991,9,Internal Service,156762,156762,0,0,0,0,0,160861,147861,0,0,0,13000,0,0,0,0,0,0
02003,"Alamosa, City of",1992,1,Water and Sewer,1329299,721803,53351,22478,371980,0,159687,1746166,335615,1293988,90000,26563,0,270000,0,0,0,0,141804
02003,"Alamosa, City of",1992,9,Internal Service,209645,202190,0,0,0,0,7455,219459,219459,0,0,0,0,0,0,0,0,0,0
02003,"Alamosa, City of",1993,1,Water and Sewer,1245980,729719,46813,0,394403,0,75045,688371,308814,307052,50000,22505,0,220000,0,0,0,0,138370
02003,"Alamosa, City of",1993,9,Internal Service,223113,215163,0,0,0,0,7950,150088,150088,0,0,0,0,0,0,0,0,0,0
02003,"Alamosa, City of",1994,2,Water,653286,581152,24500,0,0,0,47634,452418,236390,82828,50000,18200,65000,170000,0,0,0,0,0
02003,"Alamosa, City of",1994,3,Sewer,2424384,191563,13978,1545651,509882,0,163310,3870035,176503,3693532,0,0,0,0,0,3197216,0,0,0
02003,"Alamosa, City of",1994,9,Internal Service,214309,207401,0,0,0,0,6908,156304,156304,0,0,0,0,0,0,0,0,0,0
02003,"Alamosa, City of",1995,2,Water,642317,543176,15250,0,0,0,83891,638286,146367,363530,50000,13389,65000,120000,0,0,0,0,86455
02003,"Alamosa, City of",1995,9,Internal Service,221198,215601,0,0,0,0,5597,224679,224679,0,0,0,0,0,0,0,0,0,0
02003,"Alamosa, City of",1995,3,Sewer,2335878,309984,13500,1313067,542862,0,156465,3888211,226534,3661677,0,0,0,0,0,3197216,0,0,80934
02003,"Alamosa, City of",1996,2,Water,759427,625649,36000,0,0,0,97778,466536,268620,66631,60000,6285,65000,60000,0,0,0,0,90927
02003,"Alamosa, City of",1996,3,Sewer,1131244,451111,31000,0,551356,0,97777,872300,270123,237316,207330,157531,0,0,2989888,0,0,0,228131
02003,"Alamosa, City of",1996,9,Internal Service,257193,252441,0,0,0,0,4752,237951,226908,0,0,0,11043,0,0,0,0,0,0
02003,"Alamosa, City of",1997,1,Water and Sewer,1906667,1076498,87020,32486,457146,0,253517,1793578,516561,863492,256416,157109,0,0,2793472,0,2995185,383935,332523
02003,"Alamosa, City of",1997,9,Internal Service,246051,241377,0,0,0,0,4674,275637,275637,0,0,0,0,0,0,0,0,0,0
02003,"Alamosa, City of",1998,1,Water and Sewer,1828178,1089440,54750,0,339560,0,344428,1452415,564737,542726,201872,143080,0,0,2591600,0,3289988,430260,338462
02003,"Alamosa, City of",1998,9,Internal Service,257933,254474,0,0,0,0,3459,335701,335701,0,0,0,0,0,0,0,133126,58475,0
02003,"Alamosa, City of",1999,1,Water and Sewer,1907105,1062150,67509,0,533708,0,243738,1625201,597775,690393,207328,129705,0,0,2384272,0,3438582,395197,209962
02003,"Alamosa, City of",1999,9,Internal Service,293730,298386,0,0,0,0,-4656,317050,317050,0,0,0,0,0,0,0,92577,47600,0
02003,"Alamosa, City of",2000,1,Water and Sewer,1904108,1149905,70250,0,337444,0,346509,1284641,665510,282374,212784,123973,0,0,2171488,0,4094761,440317,387103
02003,"Alamosa, City of",2000,9,Internal Service,446892,335847,0,0,100000,0,11045,388539,388539,0,0,0,0,0,0,0,157391,48943,0
02003,"Alamosa, City of",2001,1,Water and Sewer,1920391,1125195,87250,0,440861,0,267085,1424164,566861,582956,218240,56107,0,0,1953248,0,4016064,387176,407814
02003,"Alamosa, City of",2001,9,Internal Service,393327,390215,0,0,5,0,3107,456671,456671,0,0,0,0,0,0,0,71191,21712,0
02003,"Alamosa, City of",2002,1,Water and Sewer,2111742,1213932,89766,0,616724,0,191320,1731580,634186,847609,218240,31545,0,0,1735008,0,4244019,394342,427632
02003,"Alamosa, City of",2002,9,Internal Service,490018,448421,0,0,42096,0,-499,551755,551755,0,0,0,0,0,0,0,56334,70089,0
02003,"Alamosa, City of",2003,1,Water and Sewer,1952735,1185472,61070,0,567628,130068,8497,2264731,761215,1278683,223696,1137,0,0,1511312,48841,4008180,497509,490174
02003,"Alamosa, City of",2003,9,Internal Service,645680,536191,0,0,112910,-3421,0,635353,635353,0,0,0,0,0,0,0,73678,86071,0
02003,"Alamosa, City of",2004,1,Water and Sewer,2114886,1285920,64305,0,651309,109762,3590,1622769,720983,587114,258433,56239,0,0,1276704,25016,3936250,337298,412603
02003,"Alamosa, City of",2004,9,Internal Service,791206,601246,0,0,187106,2854,0,560683,560683,0,0,0,0,0,0,0,300212,74764,0
02003,"Alamosa, City of",2005,1,Water and Sewer,1933888,1401867,109257,270414,0,152350,0,3073636,740359,1363590,265080,48629,655978,0,1036640,0,3094755,538879,664401
02003,"Alamosa, City of",2005,9,Internal Service,762181,647634,0,0,113090,1457,0,759119,759119,0,0,0,0,0,0,0,330482,101972,0
02003,"Alamosa, City of",2006,1,Water and Sewer,2616177,1332524,51750,333994,655929,241980,0,3374405,806753,1506633,1036640,24379,0,0,11865063,0,2051511,77036,696996
02003,"Alamosa, City of",2006,9,Internal Service,655153,651790,0,0,0,3363,0,808181,808181,0,0,0,0,0,0,0,214997,139515,0
02003,"Alamosa, City of",2007,1,Water and Sewer,2630854,1513242,63009,338266,681556,34781,0,10232509,936585,8806345,430254,59325,0,0,6505061,0,1827397,1215488,688005
02003,"Alamosa, City of",2007,9,Internal Service,724891,722176,0,0,0,2715,0,728426,728426,0,0,0,0,0,0,0,178535,106588,0
02003,"Alamosa, City of",2008,1,Water and Sewer,3615482,1567683,1243301,15325,749007,40166,0,6601418,1221622,4570874,452318,356604,0,0,9495890,0,1916138,813082,1432838
02003,"Alamosa, City of",2008,9,Internal Service,762758,762034,0,0,0,724,0,788173,788173,0,0,0,0,0,0,0,174907,128375,0
02003,"Alamosa, City of",2009,1,Water and Sewer,4579329,2522296,66250,544655,1427494,18634,0,3894631,1176044,1906962,463350,348275,0,0,9032540,0,2177931,977919,1397198
02003,"Alamosa, City of",2009,9,Internal Service,792391,791386,0,0,0,1005,0,749937,749937,0,0,0,0,0,0,0,183958,94972,0
47001,"Alma, Town of",1976,2,Water,8717,8032,0,0,685,0,0,8008,8008,0,0,0,0,0,0,0,0,0,0
47001,"Alma, Town of",1977,2,Water,8882,7915,0,0,967,0,0,9133,6053,0,3080,0,0,0,0,0,0,0,0
47001,"Alma, Town of",1978,2,Water,13799,13799,0,0,0,0,0,11299,1883,9416,0,0,0,0,0,0,0,0,0
47001,"Alma, Town of",1979,2,Water,10156,9205,0,0,0,0,951,10293,6906,0,494,2893,0,50000,0,46551,0,0,0
47001,"Alma, Town of",1979,3,Sewer,327927,0,14000,313729,0,0,198,338589,412,337416,0,761,0,50000,0,0,0,0,0
47001,"Alma, Town of",1980,2,Water,19596,12271,0,0,1924,0,5401,14499,5759,0,2345,6395,0,50000,0,47081,0,0,0
47001,"Alma, Town of",1980,3,Sewer,114822,4500,34737,72371,0,0,3214,69137,1590,63216,0,4331,0,50000,0,0,0,0,0
47001,"Alma, Town of",1981,2,Water,22331,14464,0,0,0,0,7867,27628,6577,9638,4075,6240,1098,47000,0,46005,0,0,0
47001,"Alma, Town of",1981,3,Sewer,63137,2600,22000,34935,0,0,3602,89362,8305,72266,2000,4291,2500,48000,0,0,0,0,0
47001,"Alma, Town of",1982,2,Water,18676,11313,0,0,0,0,7363,16303,5978,519,2000,6125,1681,45000,0,46005,0,0,0
47001,"Alma, Town of",1982,3,Sewer,21185,10651,1000,6198,0,0,3336,29775,20766,1038,3000,3671,1300,45000,0,0,0,0,0
47001,"Alma, Town of",1983,2,Water,26608,18362,0,0,2724,0,5522,36328,10598,16175,3780,5775,0,42000,0,45225,0,0,0
47001,"Alma, Town of",1983,3,Sewer,25297,16906,0,6000,0,0,2391,27075,17614,2301,2000,3560,1600,43000,0,0,0,0,0
47001,"Alma, Town of",1984,2,Water,20718,14182,1625,0,0,0,4911,27029,11862,4118,3012,5370,2667,40000,0,44213,0,0,0
47001,"Alma, Town of",1984,3,Sewer,35533,9816,4250,0,4341,0,17126,17775,9304,1651,3000,3820,0,40000,0,0,0,0,0
47001,"Alma, Town of",1985,2,Water,22380,14353,1250,0,3894,0,2883,52733,23821,19741,4052,5119,0,37000,0,43161,0,0,0
47001,"Alma, Town of",1985,3,Sewer,20939,12853,2988,0,361,0,4737,25592,11722,8710,2000,3160,0,38000,0,0,0,0,0
47001,"Alma, Town of",1986,2,Water,19956,15510,1710,0,1632,0,1104,36942,23614,5387,3276,4665,0,35000,0,41885,0,0,0
47001,"Alma, Town of",1986,3,Sewer,20621,13973,2024,0,1171,0,3453,23399,17119,300,3000,2980,0,35000,0,0,0,0,0
47001,"Alma, Town of",1987,2,Water,52888,24017,1360,0,27095,0,416,53584,31259,11598,6155,4572,0,30000,0,40730,0,0,0
47001,"Alma, Town of",1987,3,Sewer,22225,20906,0,0,0,0,1319,46974,13689,3197,5000,2700,22388,30000,0,0,0,0,0
47001,"Alma, Town of",1988,2,Water,31938,25566,2000,0,4293,0,79,31883,19556,735,7733,3859,0,25000,0,37997,0,0,3670
47001,"Alma, Town of",1988,3,Sewer,33186,23218,5293,0,4199,0,476,28492,17974,3218,5000,2300,0,25000,0,0,0,0,10307
47001,"Alma, Town of",1989,2,Water,48721,32221,12594,0,3587,0,319,52142,22292,19870,6244,3736,0,20000,0,36753,0,0,3847
47001,"Alma, Town of",1989,3,Sewer,43028,23142,16096,0,3587,0,203,27886,13653,7333,5000,1900,0,20000,0,0,0,0,10474
47001,"Alma, Town of",1990,2,Water,50193,40678,4866,0,3709,0,940,40282,23212,7490,6297,3283,0,15000,0,35456,0,0,4717
47001,"Alma, Town of",1990,3,Sewer,36471,26053,5560,0,3708,0,1150,23102,14819,1783,5000,1500,0,15000,0,0,0,0,10881
47001,"Alma, Town of",1991,2,Water,187267,39479,3000,140686,3120,0,982,207692,31259,167253,6352,2828,0,10000,0,34104,0,0,5021
47001,"Alma, Town of",1991,3,Sewer,33794,26237,3455,0,3120,0,982,28931,15177,7654,5000,1100,0,10000,0,0,0,0,10951
47001,"Alma, Town of",1992,2,Water,72043,42798,24582,0,2500,0,2163,109479,26016,71409,6469,5585,0,5000,0,234968,0,0,9779
47001,"Alma, Town of",1992,3,Sewer,92615,30870,53495,4564,2498,0,1188,142373,23139,110692,5574,2968,0,5000,0,137426,0,0,11013
47001,"Alma, Town of",1993,2,Water,654844,48954,7299,541000,54373,0,3218,815343,26447,762073,10051,16772,0,0,229917,0,0,0,26341
47001,"Alma, Town of",1993,3,Sewer,37756,25884,9768,0,0,0,2104,127824,18906,38434,4297,9522,56665,0,138129,0,0,0,14142
47001,"Alma, Town of",1994,2,Water,164615,50258,5418,108300,0,0,639,162272,35447,110708,3371,11397,1349,0,226546,0,0,0,28663
47001,"Alma, Town of",1994,3,Sewer,42663,31148,11122,0,0,0,393,63555,24158,30928,229,6891,1349,0,137900,0,0,0,14760
47001,"Alma, Town of",1995,2,Water,51376,44184,6305,0,0,0,887,43183,29496,0,3364,10323,0,0,223182,0,0,0,27990
47001,"Alma, Town of",1995,3,Sewer,29962,25953,3500,0,0,0,509,41922,24658,7891,1271,8102,0,0,136629,0,0,0,15342
47001,"Alma, Town of",1996,2,Water,75743,45774,21407,0,0,0,8562,51361,35648,0,4310,11403,0,0,218872,0,0,0,27510
47001,"Alma, Town of",1996,3,Sewer,42571,27468,14146,0,0,0,957,26878,19641,0,1862,5375,0,0,134767,0,0,0,15031
47001,"Alma, Town of",1996,10,Other Enterprise,20641,20477,0,0,0,0,164,19776,5349,0,12000,2427,0,0,0,36000,0,0,2330
47001,"Alma, Town of",1997,2,Water,58797,56030,1750,0,0,0,1017,64555,39577,10106,3673,11199,0,0,215199,0,29789,14893,29703
47001,"Alma, Town of",1997,3,Sewer,36732,34033,1750,0,0,0,949,47518,29404,10105,1394,6615,0,0,133373,0,22119,8026,17097
47001,"Alma, Town of",1997,10,Other Enterprise,20211,20128,0,0,0,0,83,21075,4720,1500,12000,2855,0,0,0,24000,13879,17281,2390
47001,"Alma, Town of",1998,2,Water,57490,54694,1750,0,0,0,1046,50732,33438,0,4805,12489,0,0,210394,0,37463,8545,29648
47001,"Alma, Town of",1998,3,Sewer,39628,35127,3354,0,0,0,1147,29979,21947,0,3820,4212,0,0,129553,0,31768,4008,17040
47001,"Alma, Town of",1998,10,Other Enterprise,17438,17438,0,0,0,0,0,18791,4791,0,12000,2000,0,0,0,12000,12099,14427,2390
47001,"Alma, Town of",1999,2,Water,59334,52802,5250,0,0,0,1282,54208,40005,0,3872,10331,0,0,206522,0,42377,3682,29645
47001,"Alma, Town of",1999,3,Sewer,41330,34875,5250,0,0,0,1205,29911,21915,0,1538,6458,0,0,128015,0,43187,809,17040
47001,"Alma, Town of",1999,10,Other Enterprise,13713,13713,0,0,0,0,0,16006,4006,0,12000,0,0,0,0,0,7379,0,2390
47001,"Alma, Town of",2000,2,Water,62934,56667,3500,0,0,0,2767,66098,45921,5876,4169,10132,0,0,202353,0,44309,4395,29645
47001,"Alma, Town of",2000,3,Sewer,40657,35379,3500,0,0,0,1778,35941,26652,1290,1618,6381,0,0,126397,0,47903,850,17226
47001,"Alma, Town of",2001,2,Water,59980,54982,3500,0,0,0,1498,60991,46782,0,4277,9932,0,0,198076,0,42590,3844,29768
47001,"Alma, Town of",2001,3,Sewer,39134,35869,1750,0,0,0,1515,36225,28228,0,1699,6298,0,0,124697,0,50811,890,17225
47001,"Alma, Town of",2002,2,Water,87645,58229,7700,21000,0,0,716,82128,65294,0,6521,10313,0,0,191555,0,47507,1369,27746
47001,"Alma, Town of",2002,3,Sewer,43649,36155,6786,0,0,0,708,36596,28603,0,1779,6214,0,0,122918,0,57864,931,14076
47001,"Alma, Town of",2003,2,Water,137581,58840,0,78297,0,444,0,180852,56123,112424,2799,9506,0,0,188756,0,11379,10628,27747
47001,"Alma, Town of",2003,3,Sewer,39390,39053,0,0,0,337,0,50353,30328,12001,1902,6122,0,0,121016,0,47365,1434,15276
47001,"Alma, Town of",2004,2,Water,164057,55771,18060,90170,0,56,0,205363,64842,123773,7042,9706,0,0,181714,0,14085,56280,27747
47001,"Alma, Town of",2004,3,Sewer,53984,38383,15545,0,0,56,0,41245,33305,0,1982,5958,0,0,119034,0,59642,2023,15276
47001,"Alma, Town of",2005,2,Water,307201,54693,37650,214814,0,44,0,246909,67760,167392,5358,6399,0,0,176356,0,23610,5951,35818
47001,"Alma, Town of",2005,3,Sewer,73498,35804,37650,0,0,44,0,46290,44226,0,2064,0,0,0,116970,0,88402,3735,15276
47001,"Alma, Town of",2006,2,Water,110637,76499,30279,0,0,1596,2263,84354,68423,0,7439,8492,0,0,168915,0,70296,24189,35696
47001,"Alma, Town of",2006,3,Sewer,69367,46421,21350,0,0,1596,0,56221,48215,0,2185,5821,0,0,114785,0,99996,2306,15276
47001,"Alma, Town of",2007,2,Water,98056,68914,26578,0,0,2564,0,94994,83197,0,3393,8404,0,0,165521,0,75164,26115,36107
47001,"Alma, Town of",2007,3,Sewer,68271,45910,20000,0,0,2361,0,55114,47097,0,2306,5711,0,0,112479,0,113153,2387,15503
47001,"Alma, Town of",2008,2,Water,83718,69570,12782,0,0,1366,0,151788,75376,64667,3512,8233,0,0,162008,0,79000,98260,35285
47001,"Alma, Town of",2008,3,Sewer,58408,47153,10000,0,0,1255,0,58916,50934,0,2387,5595,0,0,110092,0,113409,3312,14682
47001,"Alma, Town of",2009,2,Water,142690,73920,7500,61084,0,186,0,140068,59067,71103,1844,8054,0,0,0,160163,72101,92756,36911
47001,"Alma, Town of",2009,3,Sewer,54115,46429,7500,0,0,186,0,48869,42141,0,1255,5473,0,0,0,108837,120613,7999,15092
11001,"Antonito, Town of",1975,1,Water and Sewer,63300,49500,6300,0,7400,0,100,69000,39100,0,15700,14200,0,4000,0,381152,0,0,0
11001,"Antonito, Town of",1977,1,Water and Sewer,58100,56200,800,0,0,0,1100,82700,48100,0,0,34600,0,0,0,381152,0,0,0
11001,"Antonito, Town of",1978,1,Water and Sewer,62300,56100,4200,0,0,0,2000,65000,43800,0,3200,18000,0,0,0,378000,0,0,0
11001,"Antonito, Town of",1979,1,Water and Sewer,78500,68900,2000,6300,0,0,1300,82100,45900,6500,12000,17700,0,0,0,366000,0,0,0
11001,"Antonito, Town of",1980,1,Water and Sewer,78500,75000,1300,1400,0,0,700,80300,26000,0,6000,17400,30900,0,0,360000,0,0,0
11001,"Antonito, Town of",1981,1,Water and Sewer,91600,88300,1100,700,0,0,1500,65700,16200,0,6000,17100,26400,0,0,354000,0,0,0
11001,"Antonito, Town of",1982,1,Water and Sewer,112800,101700,6200,1100,0,0,3800,99500,25000,19800,7000,16800,30900,0,0,347000,0,0,0
11001,"Antonito, Town of",1983,1,Water and Sewer,132500,101100,800,26200,0,0,4400,111300,58500,27200,7000,16500,2100,0,0,386500,0,0,0
11001,"Antonito, Town of",1984,1,Water and Sewer,234100,101900,2500,122600,0,0,7200,312200,73500,212900,7400,16200,2200,0,0,379100,0,0,0
11001,"Antonito, Town of",1985,1,Water and Sewer,111972,102343,2060,2500,0,0,5069,97598,70106,0,8400,18122,970,0,0,370700,0,0,0
11001,"Antonito, Town of",1986,1,Water and Sewer,113094,103333,890,2500,0,0,6371,121159,72263,22773,8400,17723,0,0,0,362300,0,0,0
11001,"Antonito, Town of",1987,1,Water and Sewer,139109,104454,0,27727,0,0,6928,110545,72176,10179,8500,17323,2367,0,0,353800,0,0,0
11001,"Antonito, Town of",1988,1,Water and Sewer,160178,103095,3210,50000,0,0,3873,255494,98429,125267,9500,16918,5380,0,0,344300,0,0,25019
11001,"Antonito, Town of",1989,1,Water and Sewer,336905,118081,4055,184903,28010,0,1856,325376,85963,213448,9500,16465,0,0,0,334800,0,0,29020
11001,"Antonito, Town of",1990,1,Water and Sewer,373186,122846,0,229261,14150,0,6929,382975,99712,267250,0,16013,0,0,0,334800,0,0,29118
11001,"Antonito, Town of",1991,1,Water and Sewer,153177,119742,2385,29000,0,0,2050,192370,89464,76891,10500,15515,0,0,0,350100,0,0,43039
11001,"Antonito, Town of",1992,1,Water and Sewer,173914,126463,0,29000,17177,0,1274,189670,98591,46125,27947,17007,0,0,0,322153,0,0,49052
11001,"Antonito, Town of",1993,1,Water and Sewer,133271,119506,0,9368,3873,0,524,158062,84535,62660,8108,2759,0,0,302100,36045,0,0,53271
11001,"Antonito, Town of",1994,1,Water and Sewer,146318,141423,0,0,3873,0,1022,158445,85438,9482,32984,30541,0,0,277800,27361,0,0,57902
11001,"Antonito, Town of",1995,1,Water and Sewer,127589,126034,0,0,0,0,1555,119564,82720,0,22001,14843,0,0,265100,18060,0,0,58235
11001,"Antonito, Town of",1996,1,Water and Sewer,116932,115620,0,0,0,0,1312,146672,104309,6857,15918,13595,5993,0,251400,15842,0,0,59358
11001,"Antonito, Town of",1997,1,Water and Sewer,150856,137235,0,0,2928,0,10693,135549,96188,9400,17129,12832,0,0,236600,13513,53730,65333,60518
11001,"Antonito, Town of",1998,1,Water and Sewer,164375,134508,0,0,27127,0,2740,127811,93830,4725,17245,12011,0,0,221800,11068,95779,60860,56057
11001,"Antonito, Town of",1999,1,Water and Sewer,183367,138940,0,0,40318,0,4109,146177,111650,4976,18368,11183,0,0,206000,8500,132425,60664,56537
11001,"Antonito, Town of",2000,1,Water and Sewer,156560,138827,0,0,14350,0,3383,214855,116363,69593,18596,10303,0,0,190100,5804,74130,59859,65715
11001,"Antonito, Town of",2001,1,Water and Sewer,150192,133182,0,0,14637,0,2373,152408,115291,7976,19731,9410,0,0,173200,2973,73120,61361,61267
11001,"Antonito, Town of",2002,1,Water and Sewer,143297,129000,0,0,13730,0,567,192034,179815,0,2973,9246,0,0,173200,0,55455,89311,59387
11001,"Antonito, Town of",2003,1,Water and Sewer,158796,140227,0,2354,13804,0,2411,200006,153885,0,37946,8175,0,0,136200,30336,32387,43100,57321
11001,"Antonito, Town of",2004,1,Water and Sewer,169498,143923,0,0,25444,131,0,169401,158872,0,4120,6409,0,0,133073,29343,26951,65513,57249
11001,"Antonito, Town of",2005,1,Water and Sewer,211472,171289,0,26400,13533,250,0,198980,172783,0,18091,8106,0,0,116025,28300,37105,64653,53579
11001,"Antonito, Town of",2006,1,Water and Sewer,195138,173631,2950,990,16000,1567,0,169261,141095,0,21525,6641,0,0,95596,27205,106445,112329,52044
11001,"Antonito, Town of",2007,1,Water and Sewer,203801,178684,800,12424,9857,2036,0,203101,141783,24574,23070,13674,0,0,73675,26054,108954,115349,52044
11001,"Antonito, Town of",2008,1,Water and Sewer,323306,177191,450,128442,17000,223,0,319147,153427,136568,24869,4283,0,0,50013,24848,86889,85061,50198
11001,"Antonito, Town of",2009,1,Water and Sewer,349187,180338,450,129634,38415,350,0,327359,159047,139781,26713,1818,0,0,25900,22248,53870,11079,38286
37002,"Arriba, Town of",2002,2,Water,36141,35627,0,0,0,0,514,45098,45098,0,0,0,0,0,0,0,34034,17988,2662
37002,"Arriba, Town of",2002,3,Sewer,43117,42630,0,0,0,0,487,37628,34418,0,1270,1940,0,0,40000,37520,62227,8922,17596
37002,"Arriba, Town of",2003,2,Water,37206,36966,0,0,0,240,0,50123,47723,2400,0,0,0,0,0,0,21799,18670,2306
37002,"Arriba, Town of",2003,3,Sewer,40114,39868,0,0,0,246,0,73663,46126,2400,4334,3876,16927,0,37000,36186,28893,8987,17315
37002,"Arriba, Town of",2004,3,Sewer,38805,37524,1050,0,0,183,48,65282,57223,0,4400,3659,0,0,34000,34786,19001,8616,0
37002,"Arriba, Town of",2004,2,Water,40852,40098,0,0,0,152,602,38451,38451,0,0,0,0,0,0,0,26879,19331,0
37002,"Arriba, Town of",2005,2,Water,41206,40985,0,0,0,221,0,42294,41856,438,0,0,0,0,0,0,27382,14158,1996
