LG_ID,NAME,LGTYPE_ID,AUDIT_YEAR,REV_TOTAL,REV_TOTAL_TAX,REV_PROPERTY_TAX,REV_SO_TAX,REV_SALES_USE_TAX,REV_OCCUPATION_TAX,REV_FRANCHISE_TAX,REV_OTHER_TAX,REV_LODGING_TAX,REV_REAL_ESTATE_TRANSFER_TAX,REV_UNCLASS_TAX,REV_LICENSES,REV_CHARGES,REV_FINES,REV_TRANSFER_IN,REV_INTGOVT,REV_HUT,REV_CIGARETTE_TAX,REV_MOTOR_VEH_FEE,REV_CTF,REV_SOCIAL_SERVICE,ALL_OTHER_INTGOVT,REV_MISC,REV_INTEREST,EXP_TOTAL,EXP_TOTAL_OPERATING,EXP_GEN_GOVT,EXP_JUDICIAL,EXP_TOTAL_PUBLIC_SAFETY,EXP_POLICE,EXP_FIRE,EXP_OTHER_PUBLIC_SAFETY,EXP_TOTAL_PUBLIC_WORKS,EXP_STREET,EXP_TRASH,EXP_OTHER_PUBLIC_WORKS,EXP_HEALTH,EXP_RECREATION,EXP_SOCIAL_SERVICE,EXP_MISC,EXP_TRANSFER_OUT,EXP_CAPITAL_OUTLAY,EXP_DEBT_SERVICE_GEN,EXP_PRINCIPAL_GEN,EXP_INTEREST_GEN,GO_DEBT_GEN,REVENUE_DEBT_GEN,OTHER_DEBT_GEN,ASSETS,LIABILITIES,POPULATION,RETAIL_SALES,ST_SALES_TAX_PAID,SALES_TAX_RATE
12003,Costilla County,1,2001,6467026,1308206,986691,122138,86614,0,0,112763,0,0,0,4520,393642,48915,0,4601146,2596160,1166,15279,16418,682987,1289136,110597,24230,7249219,6052587,1080421,35049,595274,585339,0,9935,2410536,2410536,0,0,974980,55556,871777,28994,0,955976,240656,175837,64819,0,0,1244940,2788789,583449,3723,15448,182079,1
12003,Costilla County,1,2002,6707695,1394272,1046065,122763,72779,0,0,152665,0,0,0,3190,375981,53680,0,4745236,2584270,1098,15632,18788,593419,1532029,135336,14032,6508881,5979628,1298430,42475,578889,567297,0,11592,2026149,2022303,3846,0,1051645,54166,902590,25284,0,227474,301779,231803,69976,0,0,1244584,3050159,761143,3746,16585953,218984,1
12003,Costilla County,1,2003,7132918,1486968,1077846,111896,76858,0,0,220368,0,0,0,1913,376815,100685,0,4907072,2701695,968,15103,18557,663246,1507503,259465,27848,7205116,6196603,1179314,44599,533152,503096,0,30056,2530796,2514272,16524,0,1038016,55282,799210,16234,0,668979,339534,274559,64975,0,0,1567195,2864543,738011,3729,14443568,191274,1
12003,Costilla County,1,2004,7521593,1462120,1215683,111967,73797,0,0,60673,0,0,0,963,405491,50224,0,5208950,2768884,951,15584,17513,625275,1780743,393845,31750,7081217,5720404,1086777,46829,491771,458251,0,33520,2127746,2103080,24666,0,1082240,46486,824948,13607,0,966239,394574,319796,74778,0,0,1291227,3255937,731108,3738,16092189,187628,1
12003,Costilla County,1,2005,8100124,1483536,1212860,108290,77152,0,0,85234,0,0,0,1788,505862,101317,0,5453932,2713315,938,15876,17777,681341,2024685,553689,80891,7611661,5978086,1198637,50996,538122,509701,0,28421,2126295,2126295,0,0,1094660,58589,896133,14654,0,1196846,436729,372238,64491,0,0,1139953,3854887,1163960,3628,18228874,199572,1
12003,Costilla County,1,2006,9277878,1617995,1308842,128006,86623,0,0,94524,0,0,0,1888,466427,155827,0,6272891,2830472,1019,16066,21395,655547,2748392,762850,130436,8581723,5974401,1344278,50996,673350,596741,0,76609,1888616,1888616,0,0,1064479,86453,838631,27598,14900,2218500,373922,322654,51268,0,0,817300,4259832,659561,3602,22628285,272655,1
12003,Costilla County,1,2007,9085555,1503623,1250543,129012,99727,0,0,24341,0,0,0,762,432873,156370,0,6118305,3016466,1151,16100,19229,841490,2223869,873622,146931,8613244,6473727,1520941,50996,742102,640199,0,101903,1866054,1866054,0,0,1209209,99467,959310,25648,15550,1671199,452768,399143,53625,0,0,1363801,5783105,1330241,3602,21540697,241115,1
12003,Costilla County,1,2008,9337816,2172892,1899007,145910,99486,0,0,28489,0,0,0,1988,403399,153907,0,5875328,2992937,1170,16603,18967,705514,2140137,730302,42150,11148495,6995468,1634443,53546,701781,641484,0,60297,2165799,2165799,0,0,1222552,205318,978720,33309,100722,3475523,576782,488967,87815,0,0,1375354,3868822,1147465,3477,21967427,239389,1
12003,Costilla County,1,2009,8383631,2041460,1786994,128245,106417,0,0,19804,0,0,0,1500,377083,138583,0,5509946,2909887,737,16879,18888,866083,1697472,315059,26800,8652686,6888770,1679418,55300,701192,651752,0,49440,2015167,2015167,0,0,1214212,66038,1112362,45081,144671,1347224,272021,192925,79096,0,0,1358853,2669902,535549,3360,21957008,243830,1
13001,Crowley County,1,1975,637700,196600,176700,18400,0,0,0,1500,0,0,0,0,22400,0,0,399100,127500,1100,6000,0,169400,95100,19600,0,623200,578200,120800,5500,28900,22600,1800,4500,154800,154800,0,0,15800,20600,227600,4200,0,45000,0,0,0,0,0,0,0,0,3307,8386,106103,0
13001,Crowley County,1,1976,711700,242700,226100,15200,0,0,0,1400,0,0,0,0,20600,0,0,427900,136700,1000,9700,0,169900,110600,20500,1141,665800,615600,143000,5700,30600,21700,3700,5200,169000,169000,0,0,18500,21800,224900,2100,0,50200,0,0,0,0,0,0,0,0,3184,9391,125920,0
13001,Crowley County,1,1977,784300,263500,239700,18900,0,0,0,4900,0,0,0,0,21900,0,0,469400,151300,1100,12600,0,212500,91900,29500,1544,699200,672900,132200,6300,33800,24100,5000,4700,182300,182300,0,0,19300,33200,263700,2100,7000,19300,0,0,0,0,0,0,0,0,3137,8618,133911,0
13001,Crowley County,1,1978,887700,291800,258700,15500,0,0,0,17600,0,0,0,0,25200,0,0,530700,158900,800,17000,0,250600,103400,40000,495,811100,771500,188500,8600,32100,23400,4000,4700,180000,180000,0,0,32200,22600,305500,2000,3500,36100,0,0,0,0,0,0,0,0,2932,7140,131963,0
13001,Crowley County,1,1979,955400,339900,282000,57900,0,0,0,0,0,0,0,0,54700,0,0,524800,170400,0,19900,0,230100,104400,36000,35990,839600,780500,174300,8800,46100,34000,6100,6000,191400,191400,0,0,20300,28600,276700,34300,53500,5600,0,0,0,0,0,0,0,0,2818,6609,137355,0
13001,Crowley County,1,1980,1071400,350300,306500,43100,0,0,0,700,0,0,0,0,23700,0,0,633300,236800,300,6500,0,277000,112700,64100,42713,972700,918700,198200,8800,46700,35000,4400,7300,286800,286800,0,0,24900,27600,310900,14800,5400,48600,0,0,0,0,0,0,0,0,2988,5806,98397,0
13001,Crowley County,1,1981,1165400,364400,321700,41800,0,0,0,900,0,0,0,0,37000,0,0,687100,199800,300,8400,0,375100,103500,76900,53829,1136700,1116000,186800,9700,48900,34800,7000,7100,337300,337300,0,0,23800,30400,446100,33000,7500,13200,0,0,0,0,0,0,0,0,2962,9051,137215,0
13001,Crowley County,1,1982,1240700,387000,341300,45700,0,0,0,0,0,0,0,0,43300,0,0,739500,208100,0,6900,0,437600,86900,70900,52659,1196100,1162600,228500,10600,55800,42600,6800,6400,272000,272000,0,0,43300,33300,514200,4900,2400,31100,0,0,0,0,0,0,0,0,2909,10943,147295,0
13001,Crowley County,1,1983,1329000,409800,361900,47900,0,0,0,0,0,0,0,0,42900,0,0,822600,216600,0,7000,0,499900,99100,53700,41531,1316900,1259900,227900,11000,65100,49800,7600,7700,289400,289400,0,0,40700,32100,590100,3600,3000,54000,0,0,0,0,0,0,0,0,3032,8363,111479,0
13001,Crowley County,1,1984,1422000,451400,403900,47500,0,0,0,0,0,0,0,0,52800,0,0,851900,265800,0,6800,7200,481600,90500,65900,44845,1385100,1271700,241400,11400,73900,56900,7700,9300,257400,257400,0,0,79600,36500,566700,4800,6100,107300,0,0,0,0,0,0,0,0,2893,8809,125265,0
13001,Crowley County,1,1985,1426098,460029,419175,40854,0,0,0,0,0,0,0,0,56088,0,0,839142,273781,339,7138,4587,456323,96974,70839,35839,1582198,1347188,307496,14052,110424,82591,6688,21145,292326,292326,0,0,56557,11919,527990,26424,32727,169290,32993,32993,0,0,0,155325,685670,185932,2997,9105,123412,0
13001,Crowley County,1,1986,1540786,515529,461385,54144,0,0,0,0,0,0,0,0,60391,0,0,906410,289301,311,0,4342,504361,108095,58456,28251,1512298,1464005,319984,15081,117503,95761,10466,11276,339770,339770,0,0,57292,16938,573164,24273,0,3061,45232,33417,11815,0,0,130969,1164007,288176,2985,8443,118301,0
13001,Crowley County,1,1987,1755231,547414,488673,58741,0,0,0,0,0,0,0,0,65806,0,0,1074341,318049,246,6961,5219,684341,59525,67670,36271,1772600,1626022,300045,17294,143077,131689,9247,2141,299177,299177,0,0,52382,27473,761910,24664,0,110489,36089,36089,0,0,0,126179,942714,491480,3072,13933,131973,0
13001,Crowley County,1,1988,1668853,589854,515081,74773,0,0,0,0,0,0,0,0,63236,0,0,959576,323769,384,7154,4805,581116,42348,56187,23334,1808792,1628144,298761,38857,172295,161675,10365,255,345948,345948,0,0,62955,13125,629165,67038,0,100277,80371,70277,10094,0,0,55903,666503,296039,3842,12832,121672,0
13001,Crowley County,1,1989,1905091,708477,559278,98504,50695,0,0,0,0,0,0,0,65000,0,0,1072844,304527,544,7134,4205,550265,206169,58770,20392,1936523,1646307,317233,34340,215044,176337,13273,25434,317096,317096,0,0,60668,6248,626385,69293,0,243173,47043,42096,4947,0,0,101483,619217,202040,3901,15100,145452,1
13001,Crowley County,1,1990,2251460,783443,538447,71994,173002,0,0,0,0,0,0,0,72573,0,0,1342697,298185,586,6875,5324,753573,278154,52747,26795,2351514,1932149,326639,37903,247883,206988,11498,29397,335120,335120,0,0,64149,10897,833926,75632,0,384038,35327,31799,3528,0,0,246029,651809,198665,3946,12364,163554,2
13001,Crowley County,1,1991,2369582,815366,555880,74354,171094,0,0,14038,0,0,0,0,75502,0,0,1421454,303837,650,6800,9022,769941,331204,57260,32969,2396172,2083547,367642,36321,313238,285246,22749,5243,352982,352982,0,0,61932,12730,844535,94167,0,247896,64729,57007,7722,0,0,259538,722271,231864,3994,12516,158757,2
13001,Crowley County,1,1992,2804938,874819,609644,74104,191071,0,0,0,0,0,0,0,196181,0,0,1660985,316791,617,7133,14302,783422,538720,72953,32094,2704850,2082978,360163,58338,289700,268678,7201,13821,325651,325651,0,0,72564,26073,852222,98267,0,556574,65298,50849,14449,0,0,154463,860418,245766,4139,14651,174134,2
13001,Crowley County,1,1993,2621086,831714,568164,75351,188199,0,0,0,0,0,0,0,124615,0,0,1561841,342178,535,7447,13208,692894,505579,102916,26755,2608009,2059552,406178,62219,298435,285399,5866,7170,328062,328062,0,0,74700,30021,759011,100926,0,455346,93111,80849,12262,0,0,111614,971441,297608,4133,16080,173646,2
13001,Crowley County,1,1994,2400650,830937,553024,78578,199335,0,0,0,0,0,0,0,109609,0,0,1372273,349441,462,7698,17324,675735,321613,87831,25747,2492641,2051220,409482,64977,301556,270219,10720,20617,346787,346787,0,0,81280,30719,735186,81233,0,381010,60411,51850,8561,0,0,123809,974989,215154,4228,17204,220879,2
13001,Crowley County,1,1995,2545798,943687,581582,83397,278708,0,0,0,0,0,0,0,137826,0,0,1377849,381461,750,7573,20670,696802,270593,86436,35507,2399994,2135548,462927,70248,293334,276575,12386,4373,376237,376237,0,0,90293,38258,751439,52812,0,197815,66631,59253,7378,0,0,64556,1144417,198472,4300,20147,287358,2
13001,Crowley County,1,1996,2471825,898453,567220,92232,239001,0,0,0,0,0,0,0,122042,0,0,1352518,405270,1014,7482,19571,741414,177767,98812,35478,2483608,2207781,432738,64348,310293,285942,12563,11788,410203,410203,0,0,114114,23908,804057,48120,10000,241722,24105,20821,3284,0,0,173774,1134881,203442,4438,17888,217197,2
13001,Crowley County,1,1997,2610979,930072,577100,109454,243518,0,0,0,0,0,0,3946,163249,0,0,1419494,439103,449,7848,23150,570993,377951,94218,40496,2418260,2079418,417083,66588,371883,342364,11908,17611,429297,429297,0,0,103977,28705,610796,51089,10000,249803,79039,69105,9934,0,0,216459,1493888,239908,4519,18176,232500,2
13001,Crowley County,1,1998,3056499,1138315,592065,114386,431864,0,0,0,0,0,0,31120,217949,0,0,1513369,478673,467,8032,21668,449221,555308,155746,76193,2714162,2161004,433240,68695,432377,367505,7229,57643,525474,525474,0,0,111666,28562,502805,58185,0,441664,111494,105024,6470,0,0,111435,1931063,234566,4747,18447,223149,2
13001,Crowley County,1,1999,3295530,1063091,604728,143818,314545,0,0,0,0,0,0,30148,182189,0,0,1822103,462134,500,8391,19948,509174,821956,197999,65414,3083342,2443585,511131,83307,474890,423300,14575,37015,688482,688482,0,0,32942,13929,598384,40520,0,639757,0,0,0,0,0,83728,2168001,174565,5608,20789,241344,2
13001,Crowley County,1,2000,3538986,1254491,771490,164245,318756,0,0,0,0,0,0,8500,296736,0,0,1642096,527671,525,8725,24308,576627,504240,337163,117173,3700883,2882282,530407,82731,560270,524891,0,35379,796023,796023,0,0,177661,21942,663817,49431,0,753138,65463,47151,18312,0,0,282992,2428805,245611,5518,21251,291627,2
13001,Crowley County,1,2001,3327903,1385989,887135,174573,323210,0,0,1071,0,0,0,5301,283482,0,0,1435829,528644,524,8912,30293,541062,326394,217302,126300,3110033,2822411,571992,89353,630634,537129,54870,38635,650489,650489,0,0,187873,37129,614931,40010,16187,158308,113127,108095,5032,0,0,304815,2882490,340184,5491,19886,253661,2
13001,Crowley County,1,2002,3195291,1486202,1008096,162493,313599,0,0,2014,0,0,0,16862,263103,0,0,1263662,532224,466,10104,33426,511207,176235,165462,72756,2858069,2692144,588698,90623,660780,528470,40720,91590,588845,588845,0,0,90552,23001,589837,59808,16984,39364,109577,92320,17257,0,0,212496,3336714,192307,5822,20291897,242699,2
13001,Crowley County,1,2003,3637170,1479145,1021141,170664,284499,0,0,2841,0,0,0,31981,223377,5341,0,1731591,520201,523,8775,33394,547879,620819,165735,97343,3537352,2872511,627317,94453,773717,552959,145870,74888,572212,572212,0,0,105224,16671,614559,68358,19762,557446,87633,76905,10728,0,0,135874,3392039,216484,5812,19544978,245523,2
13001,Crowley County,1,2004,3854207,1616120,1063284,162595,387591,0,0,2650,0,0,0,7552,502547,16872,0,1553225,550462,547,8464,32826,529728,431198,157891,77377,3575797,3170444,936100,107755,587830,514770,35700,37360,672516,672516,0,0,170019,9988,623780,62456,86224,231778,87351,80536,6815,0,0,81083,3670667,261828,5827,22187794,313940,2
13001,Crowley County,1,2005,3769097,1583989,1079874,164590,337637,0,0,1888,0,0,0,4702,380617,13266,0,1674673,500221,496,9016,33770,573432,557738,111850,61224,3710617,3252185,984327,110071,516131,440522,43361,32248,753216,753216,0,0,179569,8906,635292,64673,140506,240312,77614,75480,2134,0,0,65384,3508367,204109,5740,22541891,287603,2
13001,Crowley County,1,2006,4230635,1853670,1309347,196459,342135,0,0,5729,0,0,0,4257,392192,10839,0,1631263,561030,486,9016,42062,662875,355794,338414,158948,3790563,3497695,962595,114450,564566,488082,34316,42168,767021,767021,0,0,188594,24112,753044,123313,89098,179592,24178,20884,3294,0,0,44500,4000356,173755,6092,25818839,299474,2
13001,Crowley County,1,2007,4573630,1902163,1341139,199274,358265,0,0,3485,0,0,0,5865,478426,11933,0,1870935,591550,513,9048,39422,685871,544531,304308,200214,4352727,3758595,821581,107373,628349,544950,37214,46185,832340,832340,0,0,287792,22092,784839,274229,146070,423884,24178,21931,2247,0,0,22570,4285103,188428,6092,25253938,313358,2
13001,Crowley County,1,2008,5655296,1998989,1412081,202512,379383,0,0,5013,0,0,0,7925,363700,25677,0,3003955,561731,520,9305,43914,1120709,1267776,255050,139653,5479669,4827890,929487,95784,763837,691106,11911,60820,842986,842986,0,0,401408,59868,1235953,498567,37538,590073,24168,23017,1151,0,0,0,4387155,143960,6105,27966788,338142,2
13001,Crowley County,1,2009,5202929,2014807,1451619,200082,350628,0,0,12478,0,0,0,4500,488730,24175,0,2476909,556327,511,9762,44260,1222161,643888,193808,56489,5159201,4907062,918211,117544,760796,668809,38767,53220,790148,790148,0,0,398310,48282,1293880,579891,36537,215602,0,0,0,0,0,205910,4484278,152557,6037,24300332,318256,2
14001,Custer County,1,1975,495100,136100,111000,24100,0,0,0,1000,0,0,0,3300,23100,0,0,306700,212400,300,4800,0,42800,46400,25900,16705,374400,350800,94300,5300,19100,17400,500,1200,153300,152700,0,600,14700,8100,52400,3600,0,23600,0,0,0,0,0,0,0,0,1165,1674,27061,0
14001,Custer County,1,1976,542900,158300,130400,27100,0,0,0,800,0,0,0,2700,30600,0,0,324000,198000,200,5200,0,45000,75600,27300,21509,548200,426400,131800,6300,20600,19800,700,100,190100,188200,0,1900,8700,10400,55700,2800,400,121400,0,0,0,0,0,0,0,0,1200,2305,40300,0
14001,Custer County,1,1977,665100,173600,144100,28500,0,0,0,1000,0,0,0,2800,43300,0,0,391800,220400,400,5800,0,59700,105500,53600,21269,549900,426600,120400,6200,25600,23700,1100,800,148800,146500,0,2300,19100,13500,70400,22600,2100,121200,0,0,0,0,0,0,0,0,1253,2330,42649,0
14001,Custer County,1,1978,672900,185300,134100,50400,0,0,0,800,0,0,0,2700,37100,0,0,396400,253600,300,6900,0,44200,91400,51400,30985,566900,510000,136900,6300,29400,27400,400,1600,226300,222900,0,3400,30500,14500,64700,1400,200,56700,0,0,0,0,0,0,0,0,1355,2632,49102,0
14001,Custer County,1,1979,745700,192900,148900,43200,0,0,0,800,0,0,0,5000,50000,0,0,455700,281700,200,7000,0,67900,98900,42100,40924,683200,630100,149200,8000,35800,32700,2700,400,291700,291700,0,0,45000,18300,81300,800,2000,51100,0,0,0,0,0,0,0,0,1558,3393,57137,0
14001,Custer County,1,1980,954300,212600,164400,46800,0,0,0,1400,0,0,0,2500,71500,0,0,611800,415300,300,7900,0,76400,111900,55900,55104,998200,860400,186400,7200,46600,41400,3000,2200,471200,471200,0,0,37200,17000,85800,9000,0,137800,0,0,0,0,0,0,0,0,1528,4010,71815,0
14001,Custer County,1,1981,1057300,229600,183000,44400,0,0,0,2200,0,0,0,3100,97200,0,0,635100,360700,2000,9500,0,137300,125600,92300,82255,869400,780100,200300,10900,46200,40500,5200,500,305700,305700,0,0,35600,16500,162800,2100,0,89300,0,0,0,0,0,0,0,0,1563,4240,76646,0
14001,Custer County,1,1982,1065900,253800,184700,69000,0,0,0,100,0,0,0,5700,81600,0,0,609700,358400,700,8400,0,138500,103700,115100,84006,961500,913400,230800,10700,51300,47500,1100,2700,413900,413900,0,0,30300,22700,150100,3600,10100,38000,0,0,0,0,0,0,0,0,1621,4767,84897,0
14001,Custer County,1,1983,1232400,299800,0,0,0,0,0,299800,0,0,0,0,0,0,0,752300,0,0,0,0,0,752300,180300,0,1240100,1131800,260100,0,58000,0,0,58000,497200,497200,0,0,32700,0,245000,38800,0,108300,0,0,0,0,0,0,0,0,1767,6084,115152,0
14001,Custer County,1,1984,1305000,302900,239500,60900,0,0,0,2500,0,0,0,7400,84000,0,0,803400,507600,600,9800,0,145600,139800,107300,90283,1233300,1037500,291900,15800,61800,60000,800,1000,437800,437800,0,0,28600,22100,172000,7500,13300,182500,0,0,0,0,0,0,0,0,1898,6686,120717,0
14001,Custer County,1,1985,1330324,349784,278200,70685,0,0,0,899,0,0,0,12290,106924,0,0,756668,455639,0,10250,0,149700,141079,104658,0,1369012,1205712,334995,18565,70208,66867,1558,1783,517028,517028,0,0,35884,0,174645,54387,0,163300,0,0,0,0,0,0,979890,148635,2066,7020,117282,0
14001,Custer County,1,1986,1360899,330570,284254,34736,8898,0,0,2682,0,0,0,12653,98828,0,0,848985,539315,795,9440,4378,169978,125079,69863,61285,1437269,1212830,352255,16737,67654,65786,1188,680,507294,507294,0,0,28900,1349,192137,46504,7797,216642,0,0,0,0,0,170927,882688,188689,2075,5918,107742,0.5
14001,Custer County,1,1987,1659682,416993,316284,0,34846,0,0,65863,0,0,0,12224,129937,0,0,1011841,542348,0,7290,5254,335102,121847,88687,57102,1862386,1504862,370033,17133,76841,73391,117,3333,553396,553396,0,0,52772,0,351550,83137,0,357524,0,0,0,0,0,360047,950567,236981,2050,13547,120346,1
14001,Custer County,1,1988,1713116,455416,335128,38016,77454,0,0,4818,0,0,0,16082,111605,0,0,1019662,575460,9581,9595,4882,317589,102555,110351,60004,1645564,1433750,357187,21114,88229,87345,0,884,460489,460489,0,0,54788,0,350489,101454,0,211814,0,0,0,0,0,305953,1057656,214146,1976,11727,137366,1
14001,Custer County,1,1989,1806480,470626,362561,32820,70382,0,0,4863,0,0,0,18852,136804,0,0,1062651,592235,811,10118,3950,320123,135414,117547,75863,1792599,1566452,412984,16783,92779,91256,734,789,589393,589393,0,0,32524,0,358114,63875,0,226147,0,0,0,0,0,300274,1070837,228736,1947,11298,113818,1
14001,Custer County,1,1990,1834080,494979,374829,33338,85791,0,0,1021,0,0,0,14657,118106,131,0,1115061,515337,718,9567,3484,312287,273668,91146,64473,1798367,1439248,423437,17571,88897,85641,1271,1985,455778,444978,10800,0,42578,1607,360441,48939,2103,245412,111604,111604,0,0,0,211679,1174723,212516,1926,10784,116329,1
14001,Custer County,1,1991,2049783,528857,404257,36890,86200,0,0,1510,0,0,0,18668,91287,135,0,1292530,544404,2579,10357,6943,383500,344747,118306,49198,2308556,1662611,516930,20900,108932,102311,1041,5580,497658,486858,10800,0,55405,2361,417981,42444,3835,546862,95248,74248,21000,0,0,350749,1163380,270995,2084,10016,160799,1
14001,Custer County,1,1992,1828006,584465,439848,37666,103895,0,0,3056,0,0,0,23072,123812,0,0,1028991,557459,1703,12390,9141,197892,250406,67666,38677,2235564,1671779,570696,23259,147505,142050,39,5416,524454,512654,11800,0,78911,2360,246670,77924,5035,448779,109971,86031,23940,0,0,328736,884510,357773,2351,11362,187949,1
14001,Custer County,1,1993,2009909,669264,469015,53171,144733,0,0,2345,0,0,0,46012,134299,0,0,1088176,596563,891,12179,8806,261052,208685,72158,19464,2337289,1895282,596319,29034,183407,175855,1001,6551,668656,625177,43479,0,84403,2352,305773,25338,3764,325777,112466,94383,18083,0,0,288033,520445,366863,2418,16187,247386,1
14001,Custer County,1,1994,2208682,828472,501431,57294,268770,0,0,977,0,0,0,56339,165345,0,0,1092455,606959,1022,13509,12696,253472,204797,66071,19211,2147075,1855733,625831,27672,177366,173515,1064,2787,577021,533516,43505,0,84952,3556,294461,64874,5883,192374,93085,76661,16424,0,0,310372,760317,278805,2473,15398,245565,2
14001,Custer County,1,1995,2750609,1162503,542949,64250,555054,0,0,250,0,0,0,63988,204615,0,0,1228694,657009,1874,14575,16469,287155,251612,90809,35994,2653261,2039799,652287,30792,206342,197317,987,8038,599762,546474,53288,0,143023,0,317032,90561,23299,453246,136917,109090,27827,0,0,348628,934569,320094,2698,27193,560461,2
14001,Custer County,1,1996,2799740,1154889,575920,87727,433408,0,0,57834,0,0,0,61042,224835,648,0,1281525,691301,2105,15475,15045,308754,248845,76801,42943,3489525,2269007,752373,30278,275786,269400,1532,4854,647010,578802,68208,0,160507,21665,348928,32460,53812,943367,223339,199614,23725,0,0,814292,1142035,489719,2959,24998,406000,2
