1987.0,Rio Blanco,69772.5
1987.0,Rio Grande,43145.0
1987.0,Routt,93827.5
1987.0,Saguache,33945.00000000001
1987.0,San Juan,53700.0
1987.0,San Miguel,116535.0
1987.0,Sedgwick,31060.000000000004
1987.0,Summit,122512.49999999999
1987.0,Teller,90317.5
1987.0,Washington,37500.0
1987.0,Weld,69722.5
1987.0,Yuma,50417.50000000001
1988.0,Adams,67132.5
1988.0,Alamosa,49170.0
1988.0,Arapahoe,87795.0
1988.0,Archuleta,72987.50000000001
1988.0,Baca,31252.5
1988.0,Bent,26692.5
1988.0,Boulder,128180.0
1988.0,Broomfield,83042.5
1988.0,Chaffee,61052.5
1988.0,Cheyenne,35572.50000000001
1988.0,Clear Creek,86807.5
1988.0,Conejos,31617.500000000004
1988.0,Costilla,33080.0
1988.0,Crowley,24510.0
1988.0,Custer,52015.0
1988.0,Delta,51285.0
1988.0,Denver,72229.99999999999
1988.0,Dolores,37522.5
1988.0,Douglas,107312.5
1988.0,Eagle,128824.99999999999
1988.0,El Paso,88287.50000000001
1988.0,Elbert,79112.5
1988.0,Fremont,55915.0
1988.0,Garfield,92009.99999999999
1988.0,Gilpin,70437.5
1988.0,Grand,81632.50000000001
1988.0,Gunnison,84547.5
1988.0,Hinsdale,82205.00000000001
1988.0,Huerfano,31867.5
1988.0,Jackson,52080.0
1988.0,Jefferson,87322.49999999999
1988.0,Kiowa,20647.5
1988.0,Kit Carson,48257.5
1988.0,La Plata,83164.99999999999
1988.0,Lake,52017.5
1988.0,Larimer,86840.0
1988.0,Las Animas,41677.5
1988.0,Lincoln,43092.5
1988.0,Logan,47300.0
1988.0,Mesa,59870.0
1988.0,Mineral,48595.0
1988.0,Moffat,66745.0
1988.0,Montezuma,57890.0
1988.0,Montrose,61155.0
1988.0,Morgan,54120.0
1988.0,Otero,36862.5
1988.0,Ouray,85802.50000000001
1988.0,Park,73800.0
1988.0,Phillips,42107.5
1988.0,Pitkin,347120.0
1988.0,Prowers,40117.5
1988.0,Pueblo,54000.0
1988.0,Rio Blanco,68515.0
1988.0,Rio Grande,44107.49999999999
1988.0,Routt,94650.0
1988.0,Saguache,34927.5
1988.0,San Juan,53837.50000000001
1988.0,San Miguel,121552.50000000001
1988.0,Sedgwick,31082.500000000004
1988.0,Summit,123567.5
1988.0,Teller,91579.99999999999
1988.0,Washington,37775.0
1988.0,Weld,69190.0
1988.0,Yuma,50460.00000000001
1989.0,Adams,66940.0
1989.0,Alamosa,48382.5
1989.0,Arapahoe,87297.49999999999
1989.0,Archuleta,73449.99999999999
1989.0,Baca,30895.0
1989.0,Bent,25970.0
1989.0,Boulder,128097.5
1989.0,Broomfield,82877.5
1989.0,Chaffee,60757.5
1989.0,Cheyenne,35575.0
1989.0,Clear Creek,86017.5
1989.0,Conejos,31980.0
1989.0,Costilla,33000.0
1989.0,Crowley,24610.0
1989.0,Custer,52717.50000000001
1989.0,Delta,50865.0
1989.0,Denver,72335.00000000001
1989.0,Dolores,37685.0
1989.0,Douglas,107927.5
1989.0,Eagle,129052.50000000001
1989.0,El Paso,84957.50000000001
1989.0,Elbert,80449.99999999999
1989.0,Fremont,55765.0
1989.0,Garfield,90875.0
1989.0,Gilpin,70122.5
1989.0,Grand,80860.0
